9.897500000000000187e-01,2.461538463830947876e-02
9.925000000000000488e-01,2.338461577892303467e-02
9.907500000000000195e-01,2.769230678677558899e-02
9.872499999999999609e-01,2.707692235708236694e-02
9.889999999999999902e-01,2.830769121646881104e-02
9.905000000000000471e-01,2.707692235708236694e-02
9.937500000000000222e-01,2.276922948658466339e-02
9.869999999999999885e-01,2.461538463830947876e-02
9.877500000000000169e-01,2.830769121646881104e-02
9.899999999999999911e-01,3.076923079788684845e-02
