9.995000000000000551e-01,2.000000000000000000e+00
9.997500000000000275e-01,1.000000000000000000e+01
9.987500000000000266e-01,2.000000000000000000e+00
9.995000000000000551e-01,2.000000000000000000e+00
9.992499999999999716e-01,1.000000000000000000e+01
9.995000000000000551e-01,2.000000000000000000e+00
9.995000000000000551e-01,2.000000000000000000e+00
9.995000000000000551e-01,2.000000000000000000e+00
9.995000000000000551e-01,2.000000000000000000e+00
9.995000000000000551e-01,2.000000000000000000e+00
