9.727500000000000036e-01,1.107692345976829529e-02
9.782499999999999529e-01,1.107692345976829529e-02
9.942499999999999671e-01,2.953846193850040436e-02
9.779999999999999805e-01,1.107692345976829529e-02
9.817500000000000115e-01,1.415384653955698013e-02
9.707500000000000018e-01,1.107692345976829529e-02
9.919999999999999929e-01,2.646153792738914490e-02
9.807500000000000107e-01,1.169230788946151733e-02
9.937500000000000222e-01,2.338461577892303467e-02
9.855000000000000426e-01,1.723076961934566498e-02
